ESTADO,MUNICIPIO,LATITUD,LONGITUD,PEA
SONORA,COPPEL,31.3251341,-109.5527987,1
SONORA,COPPEL,31.3184041,-113.5398088,1
SONORA,COPPEL,31.3146443,-110.95957,1
SONORA,COPPEL,29.0619602,-110.9283018,1
SONORA,COPPEL,32.4542101,-114.7577136,1
SONORA,COPPEL,28.1531339,-109.9080773,1
SONORA,COPPEL,27.4923307,-109.9347996,1
SONORA,COPPEL,27.9241555,-110.8957047,1
SONORA,COPPEL,31.3254488,-110.9460005,1
SONORA,COPPEL,29.0958157,-110.9312443,1
SONORA,COPPEL,32.4838304,-114.7815854,1
SONORA,COPPEL,30.3739761,-109.6869945,1
SONORA,COPPEL,32.4811342,-114.7786175,1
SONORA,COPPEL,30.714192,-112.1476449,1
SONORA,COPPEL,27.0930684,-109.4471056,1
SONORA,COPPEL,29.0548203,-110.9518097,1
SONORA,COPPEL,27.9361084,-110.9271384,1
SONORA,COPPEL,30.550244,-111.1102247,1
SONORA,COPPEL,29.1159047,-111.0236132,1
SONORA,COPPEL,28.8421307,-111.4792111,1
SONORA,SURA,29.0897822,-110.9871745,1
SONORA,SURA,27.5477224,-109.9453576,1
SONORA,CITIBANAMEX,31.3251341,-109.5527987,1
SONORA,CITIBANAMEX,30.7098928,-112.1500156,1
SONORA,CITIBANAMEX,27.4827729,-109.930367,1
SONORA,CITIBANAMEX,27.9236998,-110.8912186,1
SONORA,CITIBANAMEX,29.0780648,-110.9497651,1
SONORA,CITIBANAMEX,27.0727573,-109.4437493,1
SONORA,CITIBANAMEX,31.3243942,-110.9452832,1
SONORA,CITIBANAMEX,32.4757048,-114.7766235,1
SONORA,XXI-BANORTE,27.4988754,-109.933104,1
SONORA,XXI-BANORTE,29.0834457,-110.953644,1
SONORA,XXI-BANORTE,31.294594,-110.931477,1
SONORA,XXI-BANORTE,27.9240885,-110.8962664,1
SONORA,PRINCIPAL,29.119535,-110.9920412,1
SONORA,AZTECA,29.0555195,-110.9524078,1
TABASCO,INBURSA,18.2655423,-93.2269419,1
TABASCO,INBURSA,17.9796221,-92.9588101,1
TABASCO,PROFUTURO,17.9916512,-92.9486163,1
TABASCO,INVERCAP,17.9789038,-92.9404331,1
TABASCO,PENSIONISSSTE,18.000466,-92.925871,1
TABASCO,COPPEL,17.8346726,-92.5309352,1
TABASCO,COPPEL,17.9979116,-92.9238378,1
TABASCO,COPPEL,17.9698344,-92.9693357,1
TABASCO,COPPEL,17.9542261,-93.3681097,1
TABASCO,COPPEL,17.9715761,-92.9571506,1
TABASCO,COPPEL,17.9906105,-93.3754249,1
TABASCO,COPPEL,17.8409173,-92.6189273,1
TABASCO,COPPEL,18.3991275,-93.2118671,1
TABASCO,COPPEL,17.7168461,-92.6040436,1
TABASCO,COPPEL,17.5533807,-92.9474882,1
TABASCO,COPPEL,17.9791126,-92.9232963,1
TABASCO,COPPEL,17.9974713,-92.9223552,1
TABASCO,COPPEL,17.7413194,-91.7820831,1
TABASCO,SURA,17.8409173,-92.6189273,1
TABASCO,CITIBANAMEX,17.9906105,-93.3754249,1
TABASCO,CITIBANAMEX,17.996634,-92.927291,1
TABASCO,CITIBANAMEX,18.0190924,-92.8967052,1
TABASCO,CITIBANAMEX,17.9979116,-92.9238378,1
TABASCO,XXI-BANORTE,17.9747624,-92.9348377,1
TABASCO,XXI-BANORTE,17.9755405,-92.9350761,1
TABASCO,AZTECA,18.001357,-92.916997,1
TAMAULIPAS,INBURSA,23.744981,-99.128017,1
TAMAULIPAS,INBURSA,25.8702912,-97.4880506,1
TAMAULIPAS,INBURSA,26.0719833,-98.2851198,1
TAMAULIPAS,INBURSA,22.2471522,-97.8731379,1
TAMAULIPAS,PROFUTURO,26.0625607,-98.3497207,1
TAMAULIPAS,PROFUTURO,23.7392061,-99.1446529,1
TAMAULIPAS,PROFUTURO,22.2408806,-97.8708421,1
TAMAULIPAS,PROFUTURO,27.4670027,-99.5131662,1
TAMAULIPAS,INVERCAP,26.0902001,-98.2701878,1
TAMAULIPAS,INVERCAP,22.2355632,-97.8684136,1
TAMAULIPAS,INVERCAP,23.7126031,-99.1667885,1
TAMAULIPAS,PENSIONISSSTE,26.073754,-98.318685,1
TAMAULIPAS,PENSIONISSSTE,23.732046,-99.130071,1
TAMAULIPAS,COPPEL,22.2143864,-97.8563033,1
TAMAULIPAS,COPPEL,22.2983724,-97.8756039,1
TAMAULIPAS,COPPEL,26.0546596,-98.2929098,1
TAMAULIPAS,COPPEL,26.0760226,-98.3143147,1
TAMAULIPAS,COPPEL,24.26694,-98.8362755,1
TAMAULIPAS,COPPEL,27.4616786,-99.511369,1
TAMAULIPAS,COPPEL,25.8638245,-97.4781185,1
TAMAULIPAS,COPPEL,22.2505772,-97.8654542,1
TAMAULIPAS,COPPEL,25.8523747,-97.5070355,1
TAMAULIPAS,COPPEL,27.490983,-99.5033938,1
TAMAULIPAS,COPPEL,25.9871288,-98.0981491,1
TAMAULIPAS,COPPEL,23.7502866,-99.156253,1
TAMAULIPAS,COPPEL,22.7397491,-98.9714623,1
TAMAULIPAS,COPPEL,22.2864851,-97.8500869,1
TAMAULIPAS,COPPEL,25.836273,-97.49877,1
TAMAULIPAS,COPPEL,25.8504073,-97.5041837,1
TAMAULIPAS,COPPEL,25.8583008,-97.5369873,1
TAMAULIPAS,COPPEL,25.669447,-97.8150412,1
TAMAULIPAS,COPPEL,26.3951547,-99.0467661,1
TAMAULIPAS,COPPEL,26.0549327,-98.3540256,1
TAMAULIPAS,COPPEL,25.8456788,-97.5070261,1
TAMAULIPAS,COPPEL,22.2454459,-97.8347556,1
TAMAULIPAS,COPPEL,22.7439553,-98.974612,1
TAMAULIPAS,COPPEL,25.8809171,-97.5073386,1
TAMAULIPAS,COPPEL,27.493159,-99.5077837,1
TAMAULIPAS,COPPEL,22.2159762,-97.8569929,1
TAMAULIPAS,COPPEL,22.298766,-97.8760716,1
TAMAULIPAS,COPPEL,26.0743194,-98.319153,1
TAMAULIPAS,COPPEL,26.0878301,-98.3018297,1
TAMAULIPAS,COPPEL,26.0539945,-98.3659788,1
TAMAULIPAS,COPPEL,22.3963193,-97.9309097,1
TAMAULIPAS,COPPEL,24.8419162,-98.1502433,1
TAMAULIPAS,COPPEL,22.2413191,-97.8435949,1
TAMAULIPAS,COPPEL,25.8785763,-97.5174908,1
TAMAULIPAS,SURA,25.8702686,-97.4880188,1
TAMAULIPAS,SURA,26.0700805,-98.3147801,1
TAMAULIPAS,SURA,22.2460751,-97.8724577,1
TAMAULIPAS,SURA,27.4821074,-99.5078712,1
TAMAULIPAS,CITIBANAMEX,23.7369164,-99.1411154,1
TAMAULIPAS,CITIBANAMEX,25.8690294,-97.5027376,1
TAMAULIPAS,CITIBANAMEX,27.4779362,-99.549573,1
TAMAULIPAS,CITIBANAMEX,26.0508406,-98.2978951,1
TAMAULIPAS,CITIBANAMEX,22.2438396,-97.8385695,1
TAMAULIPAS,XXI-BANORTE,22.2527675,-97.8760929,1
TAMAULIPAS,XXI-BANORTE,22.2205184,-97.8513201,1
TAMAULIPAS,XXI-BANORTE,22.7421938,-98.9746578,1
TAMAULIPAS,XXI-BANORTE,23.7268225,-99.1444256,1
TAMAULIPAS,XXI-BANORTE,25.8786109,-97.5045464,1
TAMAULIPAS,XXI-BANORTE,27.4721121,-99.4873727,1
TAMAULIPAS,XXI-BANORTE,26.0799569,-98.3058394,1
TAMAULIPAS,PRINCIPAL,26.0707168,-98.2886601,1
TAMAULIPAS,PRINCIPAL,22.252222,-97.8567921,1
TAMAULIPAS,AZTECA,22.2303626,-97.8647732,1
TLAXCALA,INBURSA,19.3239078,-98.2318888,1
TLAXCALA,PROFUTURO,19.3203195,-98.2077986,1
TLAXCALA,INVERCAP,19.4147072,-98.1372056,1
TLAXCALA,PENSIONISSSTE,19.3246045,-98.2339656,1
TLAXCALA,COPPEL,19.3131517,-98.1956906,1
TLAXCALA,COPPEL,19.3209611,-98.2361297,1
TLAXCALA,COPPEL,19.3108404,-97.9251893,1
TLAXCALA,COPPEL,19.3180202,-98.2212896,1
TLAXCALA,COPPEL,19.3129672,-98.1943367,1
TLAXCALA,COPPEL,19.4146574,-98.1404313,1
TLAXCALA,COPPEL,19.2159175,-98.2417004,1
TLAXCALA,COPPEL,19.3126161,-97.9222558,1
TLAXCALA,COPPEL,19.5897488,-98.5771895,1
TLAXCALA,COPPEL,19.3321904,-98.1953276,1
TLAXCALA,CITIBANAMEX,19.3170278,-98.2186318,1
TLAXCALA,XXI-BANORTE,19.3252766,-98.2285625,1
TLAXCALA,XXI-BANORTE,19.3185363,-98.2363375,1
TLAXCALA,AZTECA,19.3162847,-98.2468713,1
VERACRUZ,INBURSA,18.1451395,-94.4277714,1
VERACRUZ,INBURSA,18.8937324,-96.935674,1
VERACRUZ,INBURSA,20.0636064,-97.0538774,1
VERACRUZ,INBURSA,17.9887787,-94.5575199,1
VERACRUZ,INBURSA,18.8491499,-97.0911535,1
VERACRUZ,INBURSA,20.5332197,-97.4656165,1
VERACRUZ,INBURSA,20.9529079,-97.4067697,1
VERACRUZ,INBURSA,19.2002267,-96.1337704,1
VERACRUZ,INBURSA,19.5622335,-96.9292578,1
VERACRUZ,PROFUTURO,19.1535432,-96.1074877,1
VERACRUZ,PROFUTURO,18.1484691,-94.4158578,1
VERACRUZ,INVERCAP,19.1493263,-96.1023468,1
VERACRUZ,INVERCAP,18.1486107,-94.4207811,1
VERACRUZ,INVERCAP,18.8937324,-96.935674,1
VERACRUZ,INVERCAP,20.5355751,-97.4585962,1
VERACRUZ,INVERCAP,19.5359244,-96.9314504,1
VERACRUZ,INVERCAP,19.1969823,-96.1381188,1
VERACRUZ,PENSIONISSSTE,18.1425219,-94.4848837,1
VERACRUZ,PENSIONISSSTE,19.5607808,-96.9290164,1
VERACRUZ,COPPEL,18.8922248,-96.9315652,1
VERACRUZ,COPPEL,18.8476233,-97.1009488,1
VERACRUZ,COPPEL,17.9847876,-94.5450494,1
VERACRUZ,COPPEL,19.1942434,-96.1384087,1
VERACRUZ,COPPEL,18.1455535,-94.4129845,1
VERACRUZ,COPPEL,19.1913317,-96.1349438,1
VERACRUZ,COPPEL,19.2162877,-96.1745059,1
VERACRUZ,COPPEL,19.2601605,-96.5783387,1
VERACRUZ,COPPEL,18.1351167,-94.4928531,1
VERACRUZ,COPPEL,20.5351022,-97.4708484,1
VERACRUZ,COPPEL,19.5299566,-96.9231899,1
VERACRUZ,COPPEL,21.3526082,-98.2253993,1
VERACRUZ,COPPEL,18.447373,-95.2127217,1
VERACRUZ,COPPEL,19.5543886,-96.9034735,1
VERACRUZ,COPPEL,18.0044659,-94.579209,1
VERACRUZ,COPPEL,17.9486494,-94.9286017,1
VERACRUZ,COPPEL,18.4517008,-95.2268307,1
VERACRUZ,COPPEL,22.0561429,-98.1789301,1
VERACRUZ,COPPEL,19.190149,-96.1387742,1
VERACRUZ,COPPEL,20.9502108,-97.4177589,1
VERACRUZ,COPPEL,18.3663192,-95.7958363,1
VERACRUZ,COPPEL,19.173773,-96.1342241,1
VERACRUZ,COPPEL,18.8927475,-96.9315878,1
VERACRUZ,COPPEL,19.1969823,-96.1381188,1
VERACRUZ,COPPEL,18.1455318,-94.413699,1
VERACRUZ,COPPEL,18.1487284,-94.4156368,1
VERACRUZ,COPPEL,18.8929264,-96.9328458,1
VERACRUZ,COPPEL,18.8933153,-96.9326402,1
VERACRUZ,COPPEL,19.5292598,-96.9223219,1
VERACRUZ,COPPEL,19.5343289,-96.9235194,1
VERACRUZ,COPPEL,20.0636064,-97.0538774,1
VERACRUZ,COPPEL,19.1605411,-96.1081234,1
VERACRUZ,COPPEL,17.984787,-94.545051,1
VERACRUZ,COPPEL,18.8476751,-97.1076119,1
VERACRUZ,COPPEL,20.5277943,-97.4621211,1
VERACRUZ,COPPEL,19.5618341,-97.2423623,1
VERACRUZ,COPPEL,19.1992233,-96.1382067,1
VERACRUZ,COPPEL,19.160625,-96.1312029,1
VERACRUZ,COPPEL,18.0372256,-95.5297244,1
VERACRUZ,COPPEL,19.5259137,-96.9311029,1
VERACRUZ,COPPEL,19.5679019,-96.9173102,1
VERACRUZ,COPPEL,18.4646487,-95.3001226,1
VERACRUZ,COPPEL,18.7739285,-95.762524,1
VERACRUZ,COPPEL,18.5963606,-95.4426786,1
VERACRUZ,COPPEL,20.9523223,-97.4013324,1
VERACRUZ,COPPEL,18.4209259,-95.1124887,1
VERACRUZ,COPPEL,19.1896652,-96.1349092,1
VERACRUZ,COPPEL,21.5209591,-98.3944383,1
VERACRUZ,COPPEL,17.8284329,-95.8116522,1
VERACRUZ,COPPEL,18.8651029,-97.1064884,1
VERACRUZ,COPPEL,20.5631659,-97.4408568,1
VERACRUZ,COPPEL,19.4532951,-96.9630785,1
VERACRUZ,COPPEL,17.8999193,-94.0986194,1
VERACRUZ,COPPEL,18.0300657,-95.5262982,1
VERACRUZ,COPPEL,18.8047147,-97.180373,1
VERACRUZ,COPPEL,19.5022458,-96.8739702,1
VERACRUZ,COPPEL,18.8134217,-96.7237912,1
VERACRUZ,COPPEL,18.4496953,-95.212314,1
VERACRUZ,COPPEL,19.925588,-96.8548044,1
VERACRUZ,COPPEL,19.370592,-96.3781896,1
VERACRUZ,COPPEL,19.622958,-96.7334987,1
VERACRUZ,COPPEL,18.4206311,-95.1112895,1
VERACRUZ,COPPEL,19.5437751,-96.9101806,1
VERACRUZ,COPPEL,19.1502895,-96.96231,1
VERACRUZ,COPPEL,20.9124164,-97.6743999,1
VERACRUZ,COPPEL,20.9081949,-97.676239,1
VERACRUZ,COPPEL,17.4329866,-95.0241931,1
VERACRUZ,COPPEL,19.0459691,-96.4230446,1
VERACRUZ,COPPEL,17.9805537,-94.5420077,1
VERACRUZ,COPPEL,18.9725252,-96.7237488,1
VERACRUZ,COPPEL,18.0751187,-95.706404,1
VERACRUZ,COPPEL,17.9641555,-94.7199927,1
